stage,run_id,dataset,scene,n_views,init,split,downscale,background,depth_model,depth_align,sigma_rel,noise_corr_px,scale,shift,scale_jitter,shift_jitter,depth_kind,depth_lambda,iterations,sh_degree,seed,depth_sigma_rel,depth_noise_corr_px,depth_scale,depth_shift,depth_scale_jitter,depth_shift_jitter,depth_used,init_init,init_n_init_points,train_ids,eval_ids,n_train_views,n_eval_views,train_seconds,psnr_curve,scene_scale,n_gaussians,means_lr_final,psnr,ssim,lpips,unaligned_mae,unaligned_rmse,unaligned_absrel,unaligned_delta1,aligned_mae,aligned_rmse,aligned_absrel,aligned_delta1,chamfer_acc,chamfer_comp,chamfer,floater_frac,floater_count,n_opaque,wall_seconds,n_opacity_resets,prior_absrel,prior_mae,prior_rmse,prior_aligned_absrel,prior_coverage,init_sfm_n_points,depth_aligned_scale,depth_aligned_shift,depth_cache_hits,depth_cache_misses,depth_align_points,depth_align_points_min,n_eval_points
stage3_noise,chair__init-depth__n_views-3__depth_kind-ssi__depth_lambda-0p0__sigma_rel-0p4,blender,chair,3,depth,fps,2,white,gt,gt,0.4,0.0,1.0,0.0,0.0,0.0,ssi,0.0,7000,0,0,0.4,0.0,1.0,0.0,0.0,0.0,True,depth,19542,"[0, 32, 6]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,86.09011125564575,"[[500, 15.734868258259535], [1000, 18.43133328589723], [1500, 17.85050315313151], [2000, 17.623842720378114], [2500, 17.567990115563685], [3000, 17.486712728607124], [3500, 17.78515566846579], [4000, 17.652388474123097], [4500, 17.60232501024349], [5000, 17.55301925296939], [5500, 17.52554083466488], [6000, 17.50081236959893], [6500, 17.46947554787721], [7000, 17.448051613856716]]",4.306069181176648,50481,6.889710689883167e-06,14.755424493692438,0.6861124348640442,0.382109717130661,0.3979799693947686,0.6298654333139344,0.1071085360291456,0.870370315249195,0.22269955313458362,0.28531857968982133,0.05898954503915446,0.9893077948128196,0.7470316245792393,0.014033213121758464,0.3805324188504989,0.6818545163868905,10236,15012,134.87523484230042,2,0.3128467647778021,1.1635635086641407,1.4508211097812531,0.08697561915839058,0.9927330939181696,,,,,,,,
stage3_noise,chair__init-depth__n_views-3__depth_kind-ssi__depth_lambda-0p1__sigma_rel-0p05,blender,chair,3,depth,fps,2,white,gt,gt,0.05,0.0,1.0,0.0,0.0,0.0,ssi,0.1,7000,0,0,0.05,0.0,1.0,0.0,0.0,0.0,True,depth,19669,"[0, 32, 6]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,97.50455594062805,"[[500, 22.63064370492682], [1000, 22.86219096003909], [1500, 22.53906446803958], [2000, 22.26177691824524], [2500, 22.102350795936673], [3000, 21.982727874374113], [3500, 22.27809650939865], [4000, 21.99371416982225], [4500, 21.846091575501394], [5000, 21.713722888972736], [5500, 21.629122244352022], [6000, 21.530415924793285], [6500, 21.450161137383123], [7000, 21.397035729753917]]",4.306069181176648,36553,6.889710689883167e-06,18.99747512404978,0.8029727149009704,0.20205842316150666,0.1692258703649458,0.25584082266578956,0.04390191816902585,0.9734909343789857,0.14487410213471186,0.20414490052222548,0.03817675151666459,0.9930314268825975,0.1140052293345037,0.010210851712550038,0.06210804052352687,0.19374045801526718,2538,13100,114.08246779441833,2,0.03986174424417919,0.1480234556960335,0.18575258337199071,0.03547297830621706,1.0,,,,,,,,
stage3_noise,chair__init-depth__n_views-3__depth_kind-ssi__depth_lambda-0p1__sigma_rel-0p1,blender,chair,3,depth,fps,2,white,gt,gt,0.1,0.0,1.0,0.0,0.0,0.0,ssi,0.1,7000,0,0,0.1,0.0,1.0,0.0,0.0,0.0,True,depth,19669,"[0, 32, 6]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,99.83814120292664,"[[500, 19.623373425429268], [1000, 20.581250465548667], [1500, 20.21633156652051], [2000, 19.981632538206476], [2500, 19.778985817982093], [3000, 19.553625893920536], [3500, 19.76547086509148], [4000, 19.632157732035388], [4500, 19.539642954337246], [5000, 19.44141177516904], [5500, 19.388599318070618], [6000, 19.36614674749238], [6500, 19.325116233810196], [7000, 19.29436448852406]]",4.306069181176648,57452,6.889710689883167e-06,16.901915839965454,0.7740781569480896,0.2674500226974487,0.3967188758469269,0.5018136629185004,0.10302355657493427,0.8635621906656926,0.23052119809730626,0.28949875901854605,0.06073806656762053,0.9901651491498549,0.3973189436918037,0.018104062466336644,0.2077115030790702,0.4295006570302234,6537,15220,134.60464930534363,2,0.07972348841330362,0.29604691102073577,0.3715051665876972,0.05671067389284929,1.0,,,,,,,,
stage3_noise,chair__init-depth__n_views-3__depth_kind-ssi__depth_lambda-0p1__sigma_rel-0p2,blender,chair,3,depth,fps,2,white,gt,gt,0.2,0.0,1.0,0.0,0.0,0.0,ssi,0.1,7000,0,0,0.2,0.0,1.0,0.0,0.0,0.0,True,depth,19668,"[0, 32, 6]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,111.99478125572205,"[[500, 17.282710694781187], [1000, 19.06060767583967], [1500, 18.706377392392948], [2000, 18.39792410770762], [2500, 17.95709199306816], [3000, 17.66117800794227], [3500, 17.89188097255614], [4000, 17.953027000380985], [4500, 17.955376483494366], [5000, 17.934917147679617], [5500, 17.906748339723006], [6000, 17.89040066872701], [6500, 17.869560228216805], [7000, 17.849543228361163]]",4.306069181176648,232746,6.889710689883167e-06,15.548450432315692,0.7123204302787781,0.35851230442523957,0.5074272747201158,0.6530603645494284,0.13077985182508953,0.7465464767162753,0.24428606631302757,0.30195759827881663,0.06468612685891366,0.9904006621627792,0.5087634994543163,0.017540054231079346,0.2631517768426978,0.6305645274540093,17961,28484,171.68741369247437,2,0.15943779015070736,0.5920630238796387,0.7429290778110736,0.07572423319667747,0.9999897473753281,,,,,,,,
stage3_noise,chair__init-depth__n_views-3__depth_kind-ssi__depth_lambda-0p1__sigma_rel-0p4,blender,chair,3,depth,fps,2,white,gt,gt,0.4,0.0,1.0,0.0,0.0,0.0,ssi,0.1,7000,0,0,0.4,0.0,1.0,0.0,0.0,0.0,True,depth,19542,"[0, 32, 6]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,140.78986501693726,"[[500, 15.42542860982992], [1000, 17.88058764423249], [1500, 16.86949024813084], [2000, 16.102244320893863], [2500, 15.596206828216669], [3000, 15.341217913282504], [3500, 16.08695799564694], [4000, 16.28181365165414], [4500, 16.29891195276882], [5000, 16.32907723392628], [5500, 16.332176980711193], [6000, 16.327264518158547], [6500, 16.32992969385384], [7000, 16.320391858148845]]",4.306069181176648,877005,6.889710689883167e-06,13.76262781839057,0.6118311595916748,0.4394189119338989,0.4930988204240544,0.7790802357108191,0.13167393345471112,0.8363541656784126,0.24230120794183588,0.3026072464191467,0.06421826152473195,0.9881244564375655,0.909571924796744,0.014671431799586963,0.4621216782981655,0.7092656073219744,42002,59219,205.52695965766907,2,0.3128467647778021,1.1635635086641407,1.4508211097812531,0.08697561915839058,0.9927330939181696,,,,,,,,
stage3_noise,chair__init-random__n_views-3__depth_kind-absolute__depth_lambda-0p1__sigma_rel-0p05,blender,chair,3,random,fps,2,white,gt,gt,0.05,0.0,1.0,0.0,0.0,0.0,absolute,0.1,7000,0,0,0.05,0.0,1.0,0.0,0.0,0.0,True,random,100000,"[0, 32, 6]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,86.30568790435791,"[[500, 21.18704967571344], [1000, 21.50374280833123], [1500, 21.453610865640123], [2000, 21.40144760567294], [2500, 21.341894035547146], [3000, 21.27274000525299], [3500, 21.51555715491526], [4000, 21.418502518625363], [4500, 21.35723663544903], [5000, 21.299638411936463], [5500, 21.258729120088823], [6000, 21.225223707865027], [6500, 21.193048113921318], [7000, 21.16620881485396]]",4.306069181176648,29467,6.889710689883167e-06,19.33369719313683,0.7994827938079834,0.21873684883117675,0.16236819713046904,0.40248772653510045,0.0427134868735632,0.9774370938636171,0.1761899715362189,0.24549285806980176,0.0464280811356884,0.9917338407846491,0.07518954933257826,0.009548383298724789,0.04236896631565153,0.26501255068546054,2745,10358,100.944265127182,2,0.03986174424417919,0.1480234556960335,0.18575258337199071,0.03547297830621706,1.0,,,,,,,,
stage3_noise,chair__init-random__n_views-3__depth_kind-absolute__depth_lambda-0p1__sigma_rel-0p1,blender,chair,3,random,fps,2,white,gt,gt,0.1,0.0,1.0,0.0,0.0,0.0,absolute,0.1,7000,0,0,0.1,0.0,1.0,0.0,0.0,0.0,True,random,100000,"[0, 32, 6]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,87.25485730171204,"[[500, 20.954435649166093], [1000, 21.100611720587928], [1500, 20.995964085154885], [2000, 20.913506201751407], [2500, 20.804502924374958], [3000, 20.660203776818513], [3500, 20.949318559458682], [4000, 20.818232423807856], [4500, 20.70716846162191], [5000, 20.60276671903847], [5500, 20.533933556865904], [6000, 20.47037186749737], [6500, 20.42531750435981], [7000, 20.36305193720232]]",4.306069181176648,36087,6.889710689883167e-06,18.448660883196386,0.77159747838974,0.26629722863435745,0.22002396628932563,0.48303595096198776,0.057929103909040824,0.9547948311449399,0.20576836785024416,0.27094478321946663,0.05428111778240164,0.9908408888997368,0.17974125944190703,0.011303599691175151,0.09552242956654108,0.3702137843012125,4641,12536,106.30385947227478,2,0.07972348841330362,0.29604691102073577,0.3715051665876972,0.05671067389284929,1.0,,,,,,,,
stage3_noise,chair__init-random__n_views-3__depth_kind-absolute__depth_lambda-0p1__sigma_rel-0p2,blender,chair,3,random,fps,2,white,gt,gt,0.2,0.0,1.0,0.0,0.0,0.0,absolute,0.1,7000,0,0,0.2,0.0,1.0,0.0,0.0,0.0,True,random,100000,"[0, 32, 6]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,87.86905860900879,"[[500, 20.612192651415704], [1000, 20.799474393881734], [1500, 20.549279593090294], [2000, 20.3263542405911], [2500, 20.080769676621475], [3000, 19.878846725145866], [3500, 19.981092553602377], [4000, 19.70065178610939], [4500, 19.43914227321173], [5000, 19.262677755578853], [5500, 19.14406915894133], [6000, 19.07540425168307], [6500, 19.035391774699516], [7000, 19.00772299796047]]",4.306069181176648,45122,6.889710689883167e-06,17.60788241593093,0.746833143234253,0.3066097116470337,0.28198692352502513,0.5522434363756337,0.07449648732407614,0.9306225857532467,0.22737436485937043,0.2886205569900302,0.060253398308417305,0.9901332320296823,0.2542394999144133,0.012523243534638602,0.13338137172452597,0.45936308865117426,7472,16266,111.85100722312927,2,0.15943779015070736,0.5920630238796387,0.7429290778110736,0.07572423319667747,0.9999897473753281,,,,,,,,
stage3_noise,chair__init-random__n_views-3__depth_kind-absolute__depth_lambda-0p1__sigma_rel-0p4,blender,chair,3,random,fps,2,white,gt,gt,0.4,0.0,1.0,0.0,0.0,0.0,absolute,0.1,7000,0,0,0.4,0.0,1.0,0.0,0.0,0.0,True,random,100000,"[0, 32, 6]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,88.51319932937622,"[[500, 20.41444052145404], [1000, 20.289357331301495], [1500, 19.904310004224712], [2000, 19.669244494013277], [2500, 19.283471684442198], [3000, 18.818690607989403], [3500, 18.917656347491437], [4000, 18.520912440377373], [4500, 18.371507487981997], [5000, 18.270167723569113], [5500, 18.235450332083424], [6000, 18.188854200401806], [6500, 18.18228216105572], [7000, 18.146559206826204]]",4.306069181176648,56584,6.889710689883167e-06,16.59293476690578,0.7103852748870849,0.3470905804634094,0.3750893898822391,0.621797009994358,0.09896518464493907,0.8716299864076236,0.23115955764026994,0.2895944784645142,0.06101260429937592,0.9918028707115145,0.5291664041325225,0.01471257341458411,0.2719394887735533,0.5262651992118037,10950,20807,127.10690140724182,2,0.3128467647778021,1.1635635086641407,1.4508211097812531,0.08697561915839058,0.9927330939181696,,,,,,,,
stage3_noise,chair__init-random__n_views-3__depth_kind-ssi__depth_lambda-0p1__sigma_rel-0p05,blender,chair,3,random,fps,2,white,gt,gt,0.05,0.0,1.0,0.0,0.0,0.0,ssi,0.1,7000,0,0,0.05,0.0,1.0,0.0,0.0,0.0,True,random,100000,"[0, 32, 6]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,94.76801872253418,"[[500, 20.398842968867434], [1000, 20.647494267210444], [1500, 20.46801033717327], [2000, 20.261807165480747], [2500, 20.119701470373982], [3000, 20.00851821062685], [3500, 20.049566503486815], [4000, 19.962595041829086], [4500, 19.93046795321438], [5000, 19.92056562151232], [5500, 19.907847048110924], [6000, 19.888992864910158], [6500, 19.87060324443622], [7000, 19.87468366169349]]",4.306069181176648,34122,6.889710689883167e-06,16.419462240991383,0.7431078720092773,0.30911246955394744,0.4196882966740814,0.6209638212066776,0.10841965077282831,0.8280824149488472,0.23143961326895632,0.2926957864565023,0.061057245656807,0.9914628089440398,0.47491161384175967,0.01707879577141218,0.24599520480658593,0.6758269720101782,6640,9825,169.96830701828003,2,0.03986174424417919,0.1480234556960335,0.18575258337199071,0.03547297830621706,1.0,,,,,,,,
stage3_noise,chair__init-random__n_views-3__depth_kind-ssi__depth_lambda-0p1__sigma_rel-0p1,blender,chair,3,random,fps,2,white,gt,gt,0.1,0.0,1.0,0.0,0.0,0.0,ssi,0.1,7000,0,0,0.1,0.0,1.0,0.0,0.0,0.0,True,random,100000,"[0, 32, 6]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,96.46070289611816,"[[500, 20.224811429044458], [1000, 20.539910852593387], [1500, 20.260883015202793], [2000, 19.966785999994684], [2500, 19.86248412649577], [3000, 19.720645335229076], [3500, 19.929907162952976], [4000, 19.769291942087882], [4500, 19.64655253306824], [5000, 19.599633062916645], [5500, 19.52334038259073], [6000, 19.375879121540297], [6500, 19.303918668778557], [7000, 19.201568763906927]]",4.306069181176648,43379,6.889710689883167e-06,16.555426369060168,0.7269612622261047,0.31817177176475525,0.4869786511723902,0.76690772652509,0.12930179863146832,0.8346102458254969,0.23997075511067886,0.2995817722255648,0.06353904354533782,0.9928465315352571,0.6222317645562239,0.0153883638690737,0.3188100642126488,0.6602931266846361,7839,11872,150.25628089904785,2,0.07972348841330362,0.29604691102073577,0.3715051665876972,0.05671067389284929,1.0,,,,,,,,
stage3_noise,chair__init-random__n_views-3__depth_kind-ssi__depth_lambda-0p1__sigma_rel-0p2,blender,chair,3,random,fps,2,white,gt,gt,0.2,0.0,1.0,0.0,0.0,0.0,ssi,0.1,7000,0,0,0.2,0.0,1.0,0.0,0.0,0.0,True,random,100000,"[0, 32, 6]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,98.60948657989502,"[[500, 20.088093488884404], [1000, 20.417457775969527], [1500, 20.080337083923173], [2000, 19.887056524474815], [2500, 19.705393166424773], [3000, 19.550819255628955], [3500, 19.463607265333433], [4000, 19.300474411366213], [4500, 19.18647727417487], [5000, 19.09993431490875], [5500, 19.05105185801297], [6000, 18.991951457662374], [6500, 18.985262002917764], [7000, 18.95816163117806]]",4.306069181176648,83731,6.889710689883167e-06,16.109004878827587,0.7240518927574158,0.33027228236198425,0.5745745746802671,0.7737307378679703,0.14733811063110167,0.7222471629502136,0.24367380419662585,0.3028475148213353,0.06449563509566568,0.9908715992046413,0.664646208860495,0.01765749670165106,0.341151852781073,0.6024128976412032,11135,18484,208.87961387634277,2,0.15943779015070736,0.5920630238796387,0.7429290778110736,0.07572423319667747,0.9999897473753281,,,,,,,,
stage3_noise,chair__init-random__n_views-3__depth_kind-ssi__depth_lambda-0p1__sigma_rel-0p4,blender,chair,3,random,fps,2,white,gt,gt,0.4,0.0,1.0,0.0,0.0,0.0,ssi,0.1,7000,0,0,0.4,0.0,1.0,0.0,0.0,0.0,True,random,100000,"[0, 32, 6]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,107.7015585899353,"[[500, 20.35711917122336], [1000, 20.070873305967947], [1500, 19.56181445627855], [2000, 19.11405462811524], [2500, 18.662522511846824], [3000, 18.441475414716244], [3500, 18.604943750824756], [4000, 18.465512298491337], [4500, 18.390947342706525], [5000, 18.33902945727082], [5500, 18.298568587214408], [6000, 18.26188926275003], [6500, 18.236957198650746], [7000, 18.226540717453698]]",4.306069181176648,176912,6.889710689883167e-06,16.696127798980825,0.7159804487228394,0.3273004674911499,0.33516963719802534,0.5798545639989782,0.08856761101038582,0.9056487974615809,0.24853511549468177,0.3056898527907842,0.06600860975592211,0.989696061997314,0.41148231792199097,0.013282705909712943,0.21238251191585195,0.5915723441974635,17352,29332,159.53124737739563,2,0.3128467647778021,1.1635635086641407,1.4508211097812531,0.08697561915839058,0.9927330939181696,,,,,,,,
stage3_noise,lego__init-depth__n_views-3__depth_kind-absolute__depth_lambda-0p1__sigma_rel-0p05,blender,lego,3,depth,fps,2,white,gt,gt,0.05,0.0,1.0,0.0,0.0,0.0,absolute,0.1,7000,0,0,0.05,0.0,1.0,0.0,0.0,0.0,True,depth,25546,"[0, 89, 32]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,91.29545998573303,"[[500, 18.31021552146366], [1000, 18.405390290190144], [1500, 18.288107325269838], [2000, 18.17923506070325], [2500, 18.112049204880243], [3000, 18.031609132532928], [3500, 18.251895052204233], [4000, 18.138774210690407], [4500, 18.062594263021737], [5000, 17.998475983740203], [5500, 17.96714192311241], [6000, 17.9244477047534], [6500, 17.902715394878545], [7000, 17.87085848554088]]",4.5367010562599654,54064,7.258721690016551e-06,17.843043378418397,0.7387214875221253,0.23110657691955566,0.07230064055962035,0.1268031306810892,0.019579095667989547,0.9988891916110307,0.07304703792192596,0.12333509360876321,0.019777535221462403,0.9989372813831109,0.0248241125575651,0.00869001590942483,0.016757064233494965,0.07116385983018249,1517,21317,101.65242266654968,2,0.03884048574091483,0.1378027547500681,0.17280926098729418,0.03397780569394762,1.0,,,,,,,,
stage3_noise,lego__init-depth__n_views-3__depth_kind-absolute__depth_lambda-0p1__sigma_rel-0p1,blender,lego,3,depth,fps,2,white,gt,gt,0.1,0.0,1.0,0.0,0.0,0.0,absolute,0.1,7000,0,0,0.1,0.0,1.0,0.0,0.0,0.0,True,depth,25546,"[0, 89, 32]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,90.88963198661804,"[[500, 17.46806624336106], [1000, 17.62137360623744], [1500, 17.42142849939648], [2000, 17.292470552133487], [2500, 17.16252079797698], [3000, 17.042663868005246], [3500, 17.232966141862377], [4000, 17.095099205151573], [4500, 16.997079846254223], [5000, 16.896757111607037], [5500, 16.817599429287476], [6000, 16.744022758475513], [6500, 16.68357439033373], [7000, 16.627772694656425]]",4.5367010562599654,52514,7.258721690016551e-06,16.307944238155493,0.6908171916007996,0.2913184839487076,0.10948744489230965,0.1733537647914584,0.029847091545885305,0.9972020060437515,0.10763892599362977,0.16300434170303826,0.02921341910387086,0.9976791698464172,0.04551323016838296,0.009962757239871051,0.027737993704127006,0.1615631792836216,3419,21162,102.13771557807922,2,0.0776809713189132,0.2756055088954934,0.3456185212415542,0.05310602490052013,1.0,,,,,,,,
stage3_noise,lego__init-depth__n_views-3__depth_kind-absolute__depth_lambda-0p1__sigma_rel-0p2,blender,lego,3,depth,fps,2,white,gt,gt,0.2,0.0,1.0,0.0,0.0,0.0,absolute,0.1,7000,0,0,0.2,0.0,1.0,0.0,0.0,0.0,True,depth,25546,"[0, 89, 32]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,90.96525144577026,"[[500, 16.523362241794942], [1000, 16.55669238201053], [1500, 16.085594245464783], [2000, 15.515362477143873], [2500, 15.018927809677121], [3000, 14.317961551039362], [3500, 14.830553845927565], [4000, 14.519580390164165], [4500, 14.345863160445138], [5000, 14.165234551180033], [5500, 14.055283515248629], [6000, 13.948409955073307], [6500, 13.86248310876248], [7000, 13.654924513656812]]",4.5367010562599654,68820,7.258721690016551e-06,13.766127141540744,0.6108803915977478,0.3709397864341736,0.24043671180518544,0.3576262569280395,0.06640410631059107,0.9498960088868641,0.19094829781267236,0.25635549085645826,0.05217046730425527,0.9901744008324677,0.44792061189281873,0.013942892016300697,0.23093175195455973,0.34357070536618295,8144,23704,108.89641523361206,2,0.15536194267021528,0.5512110179669237,0.6912370431839728,0.06816783614674084,1.0,,,,,,,,
stage3_noise,lego__init-depth__n_views-3__depth_kind-absolute__depth_lambda-0p1__sigma_rel-0p4,blender,lego,3,depth,fps,2,white,gt,gt,0.4,0.0,1.0,0.0,0.0,0.0,absolute,0.1,7000,0,0,0.4,0.0,1.0,0.0,0.0,0.0,True,depth,25415,"[0, 89, 32]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,101.66795825958252,"[[500, 12.402829587603946], [1000, 12.747240848929945], [1500, 11.065445697472873], [2000, 9.905607624836215], [2500, 9.30655879240523], [3000, 8.906222715417552], [3500, 8.968054670488812], [4000, 8.850808364285822], [4500, 8.807799823477351], [5000, 8.611992640630456], [5500, 8.480824162490805], [6000, 8.434671112500737], [6500, 8.393232697163285], [7000, 8.42811753344955]]",4.5367010562599654,280495,7.258721690016551e-06,10.165588756200124,0.4926957142353058,0.49479074001312257,0.8309453531120949,1.1321842831739302,0.22970539959802058,0.6529832861173097,0.2716568108459219,0.3422624446020957,0.07387736534559675,0.9831565463877591,1.0702490526026436,0.018670353294223663,0.5444597029484336,0.6592375485945737,32389,49131,128.36645817756653,2,0.3059035608468618,1.086326127867329,1.3541723029182624,0.07569394822721727,0.9942400377454871,,,,,,,,
stage3_noise,lego__init-depth__n_views-3__depth_kind-ssi__depth_lambda-0p0__sigma_rel-0p05,blender,lego,3,depth,fps,2,white,gt,gt,0.05,0.0,1.0,0.0,0.0,0.0,ssi,0.0,7000,0,0,0.05,0.0,1.0,0.0,0.0,0.0,True,depth,25546,"[0, 89, 32]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,85.61004281044006,"[[500, 17.68303398447381], [1000, 17.69688497107995], [1500, 17.536584834848576], [2000, 17.473414644501904], [2500, 17.453642288605465], [3000, 17.448462511173698], [3500, 17.675963163756606], [4000, 17.651776578154518], [4500, 17.63834920355479], [5000, 17.625667692253185], [5500, 17.620752712954356], [6000, 17.612129933912442], [6500, 17.598187956079265], [7000, 17.592971587732055]]",4.5367010562599654,54021,7.258721690016551e-06,17.417202267553428,0.7346259570121765,0.22690354645252228,0.07939191814265616,0.13834139799926842,0.021496399208413317,0.997908298512467,0.08286981246337588,0.13328646575195888,0.02255655123423717,0.9981954998558532,0.02730177702190777,0.010545209461447286,0.018923493241677528,0.09977344409399849,2246,22511,95.97628855705261,2,0.03884048574091483,0.1378027547500681,0.17280926098729418,0.03397780569394762,1.0,,,,,,,,
stage3_noise,lego__init-depth__n_views-3__depth_kind-ssi__depth_lambda-0p0__sigma_rel-0p1,blender,lego,3,depth,fps,2,white,gt,gt,0.1,0.0,1.0,0.0,0.0,0.0,ssi,0.0,7000,0,0,0.1,0.0,1.0,0.0,0.0,0.0,True,depth,25546,"[0, 89, 32]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,85.69124507904053,"[[500, 16.418622271126697], [1000, 16.61664336970116], [1500, 16.458869890594826], [2000, 16.38447699371019], [2500, 16.351401519594603], [3000, 16.337145001492843], [3500, 16.514403754074806], [4000, 16.49721199494804], [4500, 16.491882033884597], [5000, 16.4835125940754], [5500, 16.47689045048144], [6000, 16.469820833621064], [6500, 16.468460315809423], [7000, 16.454509852650723]]",4.5367010562599654,51758,7.258721690016551e-06,15.929909671449083,0.6993656158447266,0.2803589141368866,0.10317550690697733,0.1721012472561628,0.0278727410756637,0.9961691601470887,0.10697032893433057,0.1608409794991546,0.029168730709220114,0.9974164211275124,0.044320039056852806,0.011603255807675534,0.027961647432264168,0.19206470757155164,4013,20894,96.66037631034851,2,0.0776809713189132,0.2756055088954934,0.3456185212415542,0.05310602490052013,1.0,,,,,,,,
stage3_noise,lego__init-depth__n_views-3__depth_kind-ssi__depth_lambda-0p0__sigma_rel-0p2,blender,lego,3,depth,fps,2,white,gt,gt,0.2,0.0,1.0,0.0,0.0,0.0,ssi,0.0,7000,0,0,0.2,0.0,1.0,0.0,0.0,0.0,True,depth,25546,"[0, 89, 32]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,85.87168860435486,"[[500, 14.255453123157904], [1000, 14.823755266997258], [1500, 14.54324620288492], [2000, 14.461319673257051], [2500, 14.429141686140143], [3000, 14.414201593542835], [3500, 14.59782649043964], [4000, 14.568157763795703], [4500, 14.555924145250842], [5000, 14.543563503110267], [5500, 14.533381222005467], [6000, 14.5205088123952], [6500, 14.510515545036817], [7000, 14.511308695626447]]",4.5367010562599654,50360,7.258721690016551e-06,14.116055372610383,0.6374740862846374,0.3536073857545853,0.14801818622243082,0.2552935581673516,0.039946499378497265,0.9757444363873247,0.15475498280207592,0.22033888451218334,0.04239786955976462,0.9916046490548678,0.12171417133509428,0.012134346618750997,0.06692425897692264,0.32136174636174636,6183,19240,101.1728310585022,2,0.15536194267021528,0.5512110179669237,0.6912370431839728,0.06816783614674084,1.0,,,,,,,,
